facility_id,name,state,latitude,longitude,tornado_event_days,tornado_density_per_10k_km2_yr,tornado_density_lo95,tornado_density_hi95,tornado_strike_prob_per_yr,tornado_strike_return_yr,hail_event_days,hail_density_per_10k_km2_yr,hail_density_lo95,hail_density_hi95,wind_event_days,wind_density_per_10k_km2_yr,wind_density_lo95,wind_density_hi95
dc_c0fdbe032d75,Meta Henrico Data Center,VA,37.4839132,-77.2373305,2,0.15915494309189535,0.019274401971496886,0.5749223773066624,3.8000555012880444e-05,26315.405121347463,8,0.6366197723675814,0.2748472317696824,1.2543947416433225,5,0.3978873577297384,0.1291929420148819,0.9285363640309683
dc_e0148a6d7cfe,,WI,44.2044349,-88.3449304,2,0.15915494309189535,0.019274401971496886,0.5749223773066624,2.9899820365681663e-05,33445.01698571331,10,0.7957747154594768,0.38160490751823783,1.4634580346535166,19,1.5119719593730057,0.9103058882646269,2.361131505836832
dc_72321c59e96b,Meta,OR,44.2990903,-120.8794444,0,0.0,0.0,0.29355169979618273,0.0,,1,0.07957747154594767,0.0020147271444755943,0.44337729340660753,1,0.07957747154594767,0.0020147271444755943,0.44337729340660753
dc_5da707de5ff8,Meta,OR,44.3013,-120.8903,0,0.0,0.0,0.29355169979618273,0.0,,1,0.07957747154594767,0.0020147271444755943,0.44337729340660753,1,0.07957747154594767,0.0020147271444755943,0.44337729340660753
dc_b38461998b03,,MI,42.2353267,-83.4441406,3,0.238732414637843,0.04923236325599575,0.697677423242973,0.0001990081454203052,5024.919949321672,11,0.8753521870054244,0.43697265787802503,1.5662468597585324,18,1.432394487827058,0.8489277539060985,2.263800833235149
dc_69a7a940e136,,NV,39.5677144,-119.5423627,0,0.0,0.0,0.29355169979618273,0.0,,1,0.07957747154594767,0.0020147271444755943,0.44337729340660753,5,0.3978873577297384,0.1291929420148819,0.9285363640309683
dc_6eb02d929ac3,,NV,39.567501,-119.5432095,0,0.0,0.0,0.29355169979618273,0.0,,1,0.07957747154594767,0.0020147271444755943,0.44337729340660753,5,0.3978873577297384,0.1291929420148819,0.9285363640309683
dc_e7490836256a,,NV,39.567161,-119.544388,0,0.0,0.0,0.29355169979618273,0.0,,1,0.07957747154594767,0.0020147271444755943,0.44337729340660753,5,0.3978873577297384,0.1291929420148819,0.9285363640309683
dc_bd7ec689a7b2,,NV,39.5669208,-119.5452269,0,0.0,0.0,0.29355169979618273,0.0,,1,0.07957747154594767,0.0020147271444755943,0.44337729340660753,5,0.3978873577297384,0.1291929420148819,0.9285363640309683
dc_b79d42c9a3ab,,NV,39.5657583,-119.5479741,0,0.0,0.0,0.29355169979618273,0.0,,1,0.07957747154594767,0.0020147271444755943,0.44337729340660753,5,0.3978873577297384,0.1291929420148819,0.9285363640309683
dc_a6e1f2ad575b,,NV,39.5651062,-119.5476898,0,0.0,0.0,0.29355169979618273,0.0,,1,0.07957747154594767,0.0020147271444755943,0.44337729340660753,5,0.3978873577297384,0.1291929420148819,0.9285363640309683
dc_a84467e0fe1e,Tennessee Processing Center LLC,TN,36.2156443,-86.7840012,8,0.6366197723675814,0.2748472317696824,1.2543947416433225,0.0020397983590742953,490.2445359617907,13,1.0345071300973196,0.5508314773952567,1.769038698632439,37,2.9443664472000637,2.0731057014455665,4.05842129816347
dc_c52613c23f50,Allentown-TekPark,PA,40.5442553,-75.6543694,0,0.0,0.0,0.29355169979618273,0.0,,6,0.477464829275686,0.17522117730435385,1.0392399224320232,14,1.1140846016432675,0.6090804187769779,1.8692446564479623
dc_66477ccffb02,Meta,NM,34.8303,-106.77646,0,0.0,0.0,0.29355169979618273,0.0,,0,0.0,0.0,0.29355169979618273,2,0.15915494309189535,0.019274401971496886,0.5749223773066624
dc_83f0a31399f3,US Signal CO01 - Denver,CO,39.5590684,-104.8335336,1,0.07957747154594767,0.0020147271444755943,0.44337729340660753,2.0610470515460582e-05,48519.02819248438,30,2.3873241463784303,1.6107175765047343,3.4080536623574376,10,0.7957747154594768,0.38160490751823783,1.4634580346535166
dc_bf74522cdc31,PG&E Datacenter,CA,38.2462382,-122.0671844,0,0.0,0.0,0.29355169979618273,0.0,,0,0.0,0.0,0.29355169979618273,0,0.0,0.0,0.29355169979618273
dc_697fb0253e39,CyrusOne PHX6,AZ,33.2676301,-111.8825116,0,0.0,0.0,0.29355169979618273,0.0,,2,0.15915494309189535,0.019274401971496886,0.5749223773066624,50,3.9788735772973833,2.9531966608605673,5.245648778575227
dc_2a23ca86f39a,Facebook Altoona Data Center 4,IA,41.6677428,-93.5164071,6,0.477464829275686,0.17522117730435385,1.0392399224320232,0.0012720161745927885,786.1535253827498,28,2.228169203286535,1.4806022539711912,3.220324880202641,44,3.5014087480216975,2.5441289565033793,4.700477814398755
dc_53d2895afa2f,Digital Realty IAD41 (Building P),VA,39.0088059,-77.4582358,1,0.07957747154594767,0.0020147271444755943,0.44337729340660753,6.557876982192002e-05,15248.837431923665,9,0.716197243913529,0.3274909855575829,1.3595654605234175,31,2.466901617924378,1.676139963202571,3.501569932448841
dc_64b54588a2f9,Amazon IAD118,VA,39.0185086,-77.4388362,1,0.07957747154594767,0.0020147271444755943,0.44337729340660753,6.557876982192002e-05,15248.837431923665,10,0.7957747154594768,0.38160490751823783,1.4634580346535166,30,2.3873241463784303,1.6107175765047343,3.4080536623574376
dc_340ff7de7b3d,Aligned Ashburn,VA,39.0136079,-77.4705563,1,0.07957747154594767,0.0020147271444755943,0.44337729340660753,6.557876982192002e-05,15248.837431923665,9,0.716197243913529,0.3274909855575829,1.3595654605234175,30,2.3873241463784303,1.6107175765047343,3.4080536623574376
dc_ee1d5c95c480,Equinix Ashburn DC15,VA,39.0225001,-77.4502558,1,0.07957747154594767,0.0020147271444755943,0.44337729340660753,6.557876982192002e-05,15248.837431923665,10,0.7957747154594768,0.38160490751823783,1.4634580346535166,29,2.3077466748324826,1.545534166830584,3.314309176190925
dc_9a9772149ba3,Sabey Intergate.Ashburn (Building A),VA,39.0144996,-77.4799874,1,0.07957747154594767,0.0020147271444755943,0.44337729340660753,6.557876982192002e-05,15248.837431923665,9,0.716197243913529,0.3274909855575829,1.3595654605234175,29,2.3077466748324826,1.545534166830584,3.314309176190925
dc_1a5e11d27901,NTT Ashburn VA5 Data Center,VA,39.0183033,-77.472611,1,0.07957747154594767,0.0020147271444755943,0.44337729340660753,6.557876982192002e-05,15248.837431923665,9,0.716197243913529,0.3274909855575829,1.3595654605234175,29,2.3077466748324826,1.545534166830584,3.314309176190925
dc_d740e4f61b56,NTT Ashburn VA4 Data Center,VA,39.0198684,-77.4725917,1,0.07957747154594767,0.0020147271444755943,0.44337729340660753,6.557876982192002e-05,15248.837431923665,9,0.716197243913529,0.3274909855575829,1.3595654605234175,29,2.3077466748324826,1.545534166830584,3.314309176190925
dc_ff3b81fbfd6f,CloudHQ LC1,VA,39.0102471,-77.4626713,1,0.07957747154594767,0.0020147271444755943,0.44337729340660753,6.557876982192002e-05,15248.837431923665,9,0.716197243913529,0.3274909855575829,1.3595654605234175,31,2.466901617924378,1.676139963202571,3.501569932448841
dc_2328225d0c1f,CloudHQ LC2,VA,39.0117547,-77.4624592,1,0.07957747154594767,0.0020147271444755943,0.44337729340660753,6.557876982192002e-05,15248.837431923665,9,0.716197243913529,0.3274909855575829,1.3595654605234175,31,2.466901617924378,1.676139963202571,3.501569932448841
dc_d693a8cbac60,Amazon IAD146,VA,38.9969711,-77.4357639,2,0.15915494309189535,0.019274401971496886,0.5749223773066624,0.00010656550096062004,9383.89995810687,10,0.7957747154594768,0.38160490751823783,1.4634580346535166,31,2.466901617924378,1.676139963202571,3.501569932448841
dc_4eff2c1f5e0f,PHX-10,AZ,33.4079462,-112.3648297,0,0.0,0.0,0.29355169979618273,0.0,,2,0.15915494309189535,0.019274401971496886,0.5749223773066624,38,3.0239439187460113,2.1399226929109214,4.150599287566804
dc_c4b9bcee32cd,Equinix Ashburn DC21,VA,39.01125,-77.4541,1,0.07957747154594767,0.0020147271444755943,0.44337729340660753,6.557876982192002e-05,15248.837431923665,10,0.7957747154594768,0.38160490751823783,1.4634580346535166,31,2.466901617924378,1.676139963202571,3.501569932448841
dc_34504f6932cc,,NY,40.9512698,-73.897901,2,0.15915494309189535,0.019274401971496886,0.5749223773066624,4.235685900819371e-05,23608.927182408763,4,0.3183098861837907,0.0867287307586625,0.8149997314022375,25,1.9894367886486917,1.2874585943965784,2.9368011520653647
dc_ed91aed5b37e,NAO 3,OH,40.0657248,-82.7491176,4,0.3183098861837907,0.0867287307586625,0.8149997314022375,7.930346950607899e-05,12609.78878009045,6,0.477464829275686,0.17522117730435385,1.0392399224320232,10,0.7957747154594768,0.38160490751823783,1.4634580346535166
dc_114c47a01e77,,WA,47.2370973,-119.895155,0,0.0,0.0,0.29355169979618273,0.0,,0,0.0,0.0,0.29355169979618273,0,0.0,0.0,0.29355169979618273
dc_aca4fdbc3f4a,EdgeCore,AZ,33.3441489,-111.619588,0,0.0,0.0,0.29355169979618273,0.0,,1,0.07957747154594767,0.0020147271444755943,0.44337729340660753,38,3.0239439187460113,2.1399226929109214,4.150599287566804
dc_415ec14e7f88,Comcast,MI,42.213902,-83.198214,2,0.15915494309189535,0.019274401971496886,0.5749223773066624,0.0001280893900557431,7807.0478715279305,7,0.5570423008216338,0.22395989565228858,1.1477200382123114,16,1.2732395447351628,0.7277664119814672,2.0676612519983335
dc_ba84f7107278,SAP COS02,CO,38.9889158,-104.7863291,2,0.15915494309189535,0.019274401971496886,0.5749223773066624,2.188691442806581e-05,45689.40054508962,35,2.7852115041081684,1.940001862961366,3.8735549716687516,8,0.6366197723675814,0.2748472317696824,1.2543947416433225
dc_6d4376c7e8a2,Actapio,WA,47.40732,-120.2141,0,0.0,0.0,0.29355169979618273,0.0,,0,0.0,0.0,0.29355169979618273,0,0.0,0.0,0.29355169979618273
dc_89ac9b873c30,,WA,47.3921494,-120.2174624,0,0.0,0.0,0.29355169979618273,0.0,,0,0.0,0.0,0.29355169979618273,0,0.0,0.0,0.29355169979618273
dc_93a4507ebb34,Facebook Fort Worth Datacenter,TX,32.9883157,-97.255111,8,0.6366197723675814,0.2748472317696824,1.2543947416433225,0.00036069026031732677,2772.461887715581,53,4.217605991935226,3.1592763058406756,5.516732480417897,37,2.9443664472000637,2.0731057014455665,4.05842129816347
dc_c5af5e7b67f8,Charles Schwab Data Center,TX,33.0045123,-97.2461412,8,0.6366197723675814,0.2748472317696824,1.2543947416433225,0.00036069026031732677,2772.461887715581,51,4.058451048843331,3.021783377525127,5.336113618993666,37,2.9443664472000637,2.0731057014455665,4.05842129816347
dc_230dec843522,Amazon IAD140,VA,38.9814552,-77.4175501,2,0.15915494309189535,0.019274401971496886,0.5749223773066624,0.00010656550096062004,9383.89995810687,10,0.7957747154594768,0.38160490751823783,1.4634580346535166,31,2.466901617924378,1.676139963202571,3.501569932448841
dc_d5be93382554,Amazon IAD141,VA,38.9823877,-77.4167858,2,0.15915494309189535,0.019274401971496886,0.5749223773066624,0.00010656550096062004,9383.89995810687,10,0.7957747154594768,0.38160490751823783,1.4634580346535166,31,2.466901617924378,1.676139963202571,3.501569932448841
dc_9f86a9be9cdb,1623 Farnam,NE,41.257546,-95.937526,7,0.5570423008216338,0.22395989565228858,1.1477200382123114,0.0020979046622848995,476.66608401111324,32,2.5464790894703255,1.741789812109624,3.594868674953859,34,2.705634032562221,1.8737302206945141,3.780852368058696
dc_8a8de44b5d59,Credit Suisse: Clifton Data Center,NJ,40.83345,-74.1402187,2,0.15915494309189535,0.019274401971496886,0.5749223773066624,4.235685900819371e-05,23608.927182408763,4,0.3183098861837907,0.0867287307586625,0.8149997314022375,22,1.7507043740108488,1.0971571104607836,2.65058746151136
dc_cffe36ef20e3,HCA Information Technology & Services Data Center,TN,36.0327164,-86.637789,11,0.8753521870054244,0.43697265787802503,1.5662468597585324,0.0021433718286617896,466.5546064512513,12,0.954929658551372,0.4934260892828536,1.6680699377292627,42,3.3422538049298023,2.408802562124762,4.5177562019076065
dc_ca4ce1d1a929,TierPoint,TN,35.92452,-86.85575,8,0.6366197723675814,0.2748472317696824,1.2543947416433225,0.0018831236516729613,531.0325740487636,12,0.954929658551372,0.4934260892828536,1.6680699377292627,34,2.705634032562221,1.8737302206945141,3.780852368058696
dc_d1ab1505b7c8,Amazon Web Services,OH,40.1025733,-83.1996982,4,0.3183098861837907,0.0867287307586625,0.8149997314022375,0.0003355642230798425,2980.0554743944344,5,0.3978873577297384,0.1291929420148819,0.9285363640309683,4,0.3183098861837907,0.0867287307586625,0.8149997314022375
dc_7d1001e2c4ce,Amazon Web Services,OH,40.1035866,-83.199764,4,0.3183098861837907,0.0867287307586625,0.8149997314022375,0.0003355642230798425,2980.0554743944344,5,0.3978873577297384,0.1291929420148819,0.9285363640309683,4,0.3183098861837907,0.0867287307586625,0.8149997314022375
dc_c123c483cf92,Flexential Brentwood Data Center,TN,35.9725623,-86.8080418,10,0.7957747154594768,0.38160490751823783,1.4634580346535166,0.0021437465644893435,466.4730507629793,16,1.2732395447351628,0.7277664119814672,2.0676612519983335,41,3.2626763333838547,2.3413528672181125,4.426188855370739
dc_eff2b6ea88b4,,TN,36.0234892,-86.7916196,9,0.716197243913529,0.3274909855575829,1.3595654605234175,0.002215965184755733,451.270627751415,15,1.1936620731892151,0.6680836010988076,1.9687640632861831,43,3.42183127647575,2.476396261654752,4.609184273476668
dc_2e8f13854547,StrongMind,AZ,33.3426083,-111.8409621,0,0.0,0.0,0.29355169979618273,0.0,,2,0.15915494309189535,0.019274401971496886,0.5749223773066624,53,4.217605991935226,3.1592763058406756,5.516732480417897
dc_f9dd91d3b5f8,BB&T Data Center,NC,35.83934,-78.32826,5,0.3978873577297384,0.1291929420148819,0.9285363640309683,0.0010108592632221418,989.2573935687866,6,0.477464829275686,0.17522117730435385,1.0392399224320232,3,0.238732414637843,0.04923236325599575,0.697677423242973
dc_4bbf56c61529,Microsoft,IA,41.5167412,-93.7025134,9,0.716197243913529,0.3274909855575829,1.3595654605234175,0.0019296283678723917,518.2345039333144,22,1.7507043740108488,1.0971571104607836,2.65058746151136,42,3.3422538049298023,2.408802562124762,4.5177562019076065
dc_adfa37d6eb75,Microsoft,IA,41.5158346,-93.702492,9,0.716197243913529,0.3274909855575829,1.3595654605234175,0.0019296283678723917,518.2345039333144,22,1.7507043740108488,1.0971571104607836,2.65058746151136,42,3.3422538049298023,2.408802562124762,4.5177562019076065
dc_5c188ee0a08e,Microsoft,IA,41.5158177,-93.7063005,9,0.716197243913529,0.3274909855575829,1.3595654605234175,0.0019296283678723917,518.2345039333144,22,1.7507043740108488,1.0971571104607836,2.65058746151136,42,3.3422538049298023,2.408802562124762,4.5177562019076065
dc_82c838320fc4,Microsoft,IA,41.5167061,-93.7063257,9,0.716197243913529,0.3274909855575829,1.3595654605234175,0.0019296283678723917,518.2345039333144,22,1.7507043740108488,1.0971571104607836,2.65058746151136,42,3.3422538049298023,2.408802562124762,4.5177562019076065
dc_6b0fbb988249,Microsoft,IA,41.5185012,-93.7063325,9,0.716197243913529,0.3274909855575829,1.3595654605234175,0.0019296283678723917,518.2345039333144,22,1.7507043740108488,1.0971571104607836,2.65058746151136,42,3.3422538049298023,2.408802562124762,4.5177562019076065
dc_d022a0bae9de,Microsoft,IA,41.517778,-93.7062,9,0.716197243913529,0.3274909855575829,1.3595654605234175,0.0019296283678723917,518.2345039333144,22,1.7507043740108488,1.0971571104607836,2.65058746151136,42,3.3422538049298023,2.408802562124762,4.5177562019076065
dc_5077380c4e9c,Microsoft,IA,41.5176423,-93.7024991,9,0.716197243913529,0.3274909855575829,1.3595654605234175,0.0019296283678723917,518.2345039333144,22,1.7507043740108488,1.0971571104607836,2.65058746151136,43,3.42183127647575,2.476396261654752,4.609184273476668
dc_5655c21db942,Microsoft,IA,41.5185369,-93.7025209,9,0.716197243913529,0.3274909855575829,1.3595654605234175,0.0019296283678723917,518.2345039333144,22,1.7507043740108488,1.0971571104607836,2.65058746151136,43,3.42183127647575,2.476396261654752,4.609184273476668
dc_af3b818f5474,Microsoft,IA,41.4978557,-93.7870593,9,0.716197243913529,0.3274909855575829,1.3595654605234175,0.0019638932751043447,509.1926392725534,23,1.8302818455567964,1.1602416866795706,2.746321428352442,42,3.3422538049298023,2.408802562124762,4.5177562019076065
dc_3b086a495bdc,Microsoft,IA,41.4989008,-93.7870702,9,0.716197243913529,0.3274909855575829,1.3595654605234175,0.0019638932751043447,509.1926392725534,23,1.8302818455567964,1.1602416866795706,2.746321428352442,42,3.3422538049298023,2.408802562124762,4.5177562019076065
dc_91374edadfb6,Facebook Altoona Data Center 5,IA,41.6711866,-93.5165942,6,0.477464829275686,0.17522117730435385,1.0392399224320232,0.0012720161745927885,786.1535253827498,28,2.228169203286535,1.4806022539711912,3.220324880202641,44,3.5014087480216975,2.5441289565033793,4.700477814398755
dc_25aa98305d4b,,NY,43.074831,-78.944809,1,0.07957747154594767,0.0020147271444755943,0.44337729340660753,5.0085785451491424e-05,19965.744591716742,1,0.07957747154594767,0.0020147271444755943,0.44337729340660753,4,0.3183098861837907,0.0867287307586625,0.8149997314022375
dc_aa188d117b03,Blockfusion Niagra Falls,NY,43.082113,-79.001469,1,0.07957747154594767,0.0020147271444755943,0.44337729340660753,5.0085785451491424e-05,19965.744591716742,1,0.07957747154594767,0.0020147271444755943,0.44337729340660753,4,0.3183098861837907,0.0867287307586625,0.8149997314022375
dc_ee6643a8eb7d,Lumen,UT,37.062799,-113.5447485,0,0.0,0.0,0.29355169979618273,0.0,,0,0.0,0.0,0.29355169979618273,3,0.238732414637843,0.04923236325599575,0.697677423242973
dc_84ad60eb1b07,Sungard Systems International,AL,33.4047,-86.9116,12,0.954929658551372,0.4934260892828536,1.6680699377292627,0.008085739944374054,123.67451920040862,10,0.7957747154594768,0.38160490751823783,1.4634580346535166,12,0.954929658551372,0.4934260892828536,1.6680699377292627
dc_44d6e3741482,Myndshift Technologies,AZ,33.4754208,-111.7191652,0,0.0,0.0,0.29355169979618273,0.0,,2,0.15915494309189535,0.019274401971496886,0.5749223773066624,52,4.138028520389279,3.090477624150646,5.426473866921704
dc_72e0b2b6bdf4,ForceAmp.com,IA,41.7039984,-91.5870781,5,0.3978873577297384,0.1291929420148819,0.9285363640309683,0.0003470317249277203,2881.5809281075954,13,1.0345071300973196,0.5508314773952567,1.769038698632439,46,3.660563691113593,2.679992691803105,4.882678984533113
dc_3abd12c5de38,TierPoint - Charlotte Data Center,NC,35.1731955,-80.928121,5,0.3978873577297384,0.1291929420148819,0.9285363640309683,5.870178186157672e-05,17035.258015814175,8,0.6366197723675814,0.2748472317696824,1.2543947416433225,18,1.432394487827058,0.8489277539060985,2.263800833235149
dc_2b8dfc559922,SEGRA,NC,35.1800507,-80.9263597,6,0.477464829275686,0.17522117730435385,1.0392399224320232,5.9053096699908435e-05,16933.912967879136,8,0.6366197723675814,0.2748472317696824,1.2543947416433225,19,1.5119719593730057,0.9103058882646269,2.361131505836832
dc_7d96f21e96e8,Middletown Data Center,VA,39.0176781,-78.2909424,2,0.15915494309189535,0.019274401971496886,0.5749223773066624,0.00016428652889852072,6086.92633963736,4,0.3183098861837907,0.0867287307586625,0.8149997314022375,20,1.5915494309189535,0.9721597396979947,2.458019013650566
dc_3aebc3edbd4d,CoreSite Chicago Data Center (CH2),IL,41.8627972,-87.6413012,4,0.3183098861837907,0.0867287307586625,0.8149997314022375,0.00026776280138074394,3734.6487071520255,11,0.8753521870054244,0.43697265787802503,1.5662468597585324,47,3.7401411626595404,2.7481150466472073,4.97359486351853
dc_5251c1998ce0,Norma Beach Cable Landing Station,WA,47.8646928,-122.2841532,0,0.0,0.0,0.29355169979618273,0.0,,0,0.0,0.0,0.29355169979618273,0,0.0,0.0,0.29355169979618273
dc_d418410619e1,,AZ,32.0927065,-110.7874236,0,0.0,0.0,0.29355169979618273,0.0,,1,0.07957747154594767,0.0020147271444755943,0.44337729340660753,27,2.148591731740587,1.4159354898727174,3.126088164252776
dc_d9771f2d7f9f,Google,NV,36.0562713,-115.0085752,0,0.0,0.0,0.29355169979618273,0.0,,1,0.07957747154594767,0.0020147271444755943,0.44337729340660753,4,0.3183098861837907,0.0867287307586625,0.8149997314022375
dc_d9c874755de8,Google,NV,36.05625,-115.00915,0,0.0,0.0,0.29355169979618273,0.0,,1,0.07957747154594767,0.0020147271444755943,0.44337729340660753,4,0.3183098861837907,0.0867287307586625,0.8149997314022375
dc_e022cb5d327b,Google,AL,34.9136673,-85.7474223,7,0.5570423008216338,0.22395989565228858,1.1477200382123114,0.002089237491013364,478.64352631110404,6,0.477464829275686,0.17522117730435385,1.0392399224320232,22,1.7507043740108488,1.0971571104607836,2.65058746151136
dc_1390c65c85f0,Google,AL,34.9136413,-85.7459237,7,0.5570423008216338,0.22395989565228858,1.1477200382123114,0.002089237491013364,478.64352631110404,6,0.477464829275686,0.17522117730435385,1.0392399224320232,21,1.6711269024649011,1.0344538915016788,2.5544949866640834
dc_573f8a5781df,,VA,39.050601,-77.5400225,1,0.07957747154594767,0.0020147271444755943,0.44337729340660753,7.260506658855432e-05,13773.143486898793,9,0.716197243913529,0.3274909855575829,1.3595654605234175,27,2.148591731740587,1.4159354898727174,3.126088164252776
dc_916641fe1369,Google,TX,32.4421391,-97.0624648,9,0.716197243913529,0.3274909855575829,1.3595654605234175,0.000364859079293917,2740.784200670629,29,2.3077466748324826,1.545534166830584,3.314309176190925,34,2.705634032562221,1.8737302206945141,3.780852368058696
dc_7910da66ad06,Google,TX,32.4435639,-97.0633095,9,0.716197243913529,0.3274909855575829,1.3595654605234175,0.000364859079293917,2740.784200670629,29,2.3077466748324826,1.545534166830584,3.314309176190925,34,2.705634032562221,1.8737302206945141,3.780852368058696
dc_e3eea2ec5e00,Google,TN,36.62459,-87.2612916,17,1.3528170162811104,0.7880657648510953,2.165991092512008,0.004590270894771222,217.85206645191684,7,0.5570423008216338,0.22395989565228858,1.1477200382123114,38,3.0239439187460113,2.1399226929109214,4.150599287566804
dc_478c687740da,Google NBY-1,OH,40.0611606,-82.7643286,4,0.3183098861837907,0.0867287307586625,0.8149997314022375,7.930346950607899e-05,12609.78878009045,6,0.477464829275686,0.17522117730435385,1.0392399224320232,10,0.7957747154594768,0.38160490751823783,1.4634580346535166
dc_cec54ea43a46,Meta Sarpy Data center,NE,41.12353,-96.1442,5,0.3978873577297384,0.1291929420148819,0.9285363640309683,0.0011284537080074554,886.1683850246104,35,2.7852115041081684,1.940001862961366,3.8735549716687516,44,3.5014087480216975,2.5441289565033793,4.700477814398755
dc_ed5526cb2443,Meta Sarpy Data center,NE,41.1206,-96.1446,5,0.3978873577297384,0.1291929420148819,0.9285363640309683,0.0011284537080074554,886.1683850246104,35,2.7852115041081684,1.940001862961366,3.8735549716687516,44,3.5014087480216975,2.5441289565033793,4.700477814398755
dc_83e8ea7d14a0,Google,NE,41.135,-96.1465,5,0.3978873577297384,0.1291929420148819,0.9285363640309683,0.0011284537080074554,886.1683850246104,34,2.705634032562221,1.8737302206945141,3.780852368058696,42,3.3422538049298023,2.408802562124762,4.5177562019076065
dc_45101812ebde,JPMorgan Chase,CO,39.9891579,-105.0207261,3,0.238732414637843,0.04923236325599575,0.697677423242973,0.0008363846040120012,1195.6221996473419,26,2.0690142601946393,1.3515488072736943,3.0315852724886185,13,1.0345071300973196,0.5508314773952567,1.769038698632439
dc_b7f05da064df,Marquette-Adams Telephone Coop,WI,43.7821763,-89.5748406,3,0.238732414637843,0.04923236325599575,0.697677423242973,0.0005415120076066603,1846.6811187063704,4,0.3183098861837907,0.0867287307586625,0.8149997314022375,22,1.7507043740108488,1.0971571104607836,2.65058746151136
dc_c875f8a125cb,Compass Data Center,TX,32.5387671,-96.8044586,7,0.5570423008216338,0.22395989565228858,1.1477200382123114,0.00047718403571414715,2095.6275255592186,26,2.0690142601946393,1.3515488072736943,3.0315852724886185,26,2.0690142601946393,1.3515488072736943,3.0315852724886185
dc_787326b05d49,Amazon IAD119,VA,39.0169314,-77.4393886,1,0.07957747154594767,0.0020147271444755943,0.44337729340660753,6.557876982192002e-05,15248.837431923665,10,0.7957747154594768,0.38160490751823783,1.4634580346535166,30,2.3873241463784303,1.6107175765047343,3.4080536623574376
dc_e3f7200338fd,Flexential Portland - Hillsboro 4,OR,45.5553133,-122.9401317,0,0.0,0.0,0.29355169979618273,0.0,,0,0.0,0.0,0.29355169979618273,0,0.0,0.0,0.29355169979618273
dc_91489ab87680,Stream Chicago II,IL,41.9991244,-87.9577647,1,0.07957747154594767,0.0020147271444755943,0.44337729340660753,0.00012366282309276348,8086.504698747397,13,1.0345071300973196,0.5508314773952567,1.769038698632439,52,4.138028520389279,3.090477624150646,5.426473866921704
dc_144cef939b14,STACK Chicago CHI01,IL,42.006856,-87.9651767,1,0.07957747154594767,0.0020147271444755943,0.44337729340660753,0.00012366282309276348,8086.504698747397,13,1.0345071300973196,0.5508314773952567,1.769038698632439,51,4.058451048843331,3.021783377525127,5.336113618993666
dc_9c4211d3ccea,Stream Chicago I,IL,42.0026304,-87.9511119,1,0.07957747154594767,0.0020147271444755943,0.44337729340660753,0.00012366282309276348,8086.504698747397,13,1.0345071300973196,0.5508314773952567,1.769038698632439,52,4.138028520389279,3.090477624150646,5.426473866921704
dc_23b0f1f2b92c,Turnkey Internet,NY,42.7454447,-73.7592013,3,0.238732414637843,0.04923236325599575,0.697677423242973,0.0002995614784476084,3338.212927717588,10,0.7957747154594768,0.38160490751823783,1.4634580346535166,21,1.6711269024649011,1.0344538915016788,2.5544949866640834
dc_2a56d8b8fa00,Microsoft,IA,41.5406505,-93.8278773,8,0.6366197723675814,0.2748472317696824,1.2543947416433225,0.0019189952387655515,521.1060349702997,22,1.7507043740108488,1.0971571104607836,2.65058746151136,41,3.2626763333838547,2.3413528672181125,4.426188855370739
dc_12edc16ab3f5,,NC,35.5903924,-81.2645696,6,0.477464829275686,0.17522117730435385,1.0392399224320232,0.00011875319822707777,8420.825838204522,8,0.6366197723675814,0.2748472317696824,1.2543947416433225,23,1.8302818455567964,1.1602416866795706,2.746321428352442
dc_3cee381ca6c0,Amazon Web Services,OH,40.0601472,-83.1349074,4,0.3183098861837907,0.0867287307586625,0.8149997314022375,0.0003355642230798425,2980.0554743944344,6,0.477464829275686,0.17522117730435385,1.0392399224320232,7,0.5570423008216338,0.22395989565228858,1.1477200382123114
dc_1592f8a75bc6,Iron Mountain,WA,47.5946162,-117.5371477,0,0.0,0.0,0.29355169979618273,0.0,,2,0.15915494309189535,0.019274401971496886,0.5749223773066624,3,0.238732414637843,0.04923236325599575,0.697677423242973
dc_65d48b7b2fd8,DBT Data - Harrisonburg Center,VA,38.46235,-78.85656,3,0.238732414637843,0.04923236325599575,0.697677423242973,0.00019795420090531002,5051.67354583368,1,0.07957747154594767,0.0020147271444755943,0.44337729340660753,8,0.6366197723675814,0.2748472317696824,1.2543947416433225
dc_b93bd4dfbee7,amnet Data Center,CT,41.0917847,-73.5166728,1,0.07957747154594767,0.0020147271444755943,0.44337729340660753,3.548279867150316e-05,28182.669841179042,2,0.15915494309189535,0.019274401971496886,0.5749223773066624,22,1.7507043740108488,1.0971571104607836,2.65058746151136
dc_e06c46dabeb5,TierPoint Kansas City - Lenexa,KS,38.9406295,-94.7552326,3,0.238732414637843,0.04923236325599575,0.697677423242973,0.0007408931322803275,1349.7223235450856,34,2.705634032562221,1.8737302206945141,3.780852368058696,49,3.8992961057514357,2.8847207249646876,5.155076241257413
dc_f5513f749da8,CloudHQ MCC1,VA,38.7170622,-77.4999396,5,0.3978873577297384,0.1291929420148819,0.9285363640309683,0.0004199734682363424,2381.102797277766,9,0.716197243913529,0.3274909855575829,1.3595654605234175,26,2.0690142601946393,1.3515488072736943,3.0315852724886185
